,Logistic Regression,Balanced Random Forest,Balanced Bagging,Easy Ensemble,RUS Boost,target
32,0.4865941517768666,0.365,0.335,0.4891997633096177,0.49911015541116205,0
33,0.17411717177395244,0.165,0.095,0.49235849143993526,0.4974058579817077,0
34,0.23307303545710978,0.24,0.025,0.49736736606762194,0.4984625278563445,0
35,0.2668029306610772,0.365,0.31,0.49419817905743085,0.49768979656078816,0
36,0.6833055217289186,0.855,0.805,0.5025779138568811,0.5003344353283306,1.0
37,0.9474168470371848,0.945,0.965,0.5688292531757687,0.5055304580670665,1.0
38,0.5903031749332293,0.375,0.46,0.5040265170219062,0.49411553399287245,0
39,0.5268996481181805,0.82,0.82,0.5019931114731614,0.5014547320890879,1.0
40,0.8656576232662059,0.915,0.92,0.5102625558052896,0.5015718342157406,1.0
41,0.6287509824429721,0.855,0.88,0.5077626191473579,0.5024512170815353,1.0
42,0.23602748633380494,0.395,0.325,0.49351955842905537,0.496097563946231,0
43,0.4580011887539582,0.505,0.405,0.5015929394668517,0.5026505882392268,0
44,0.7058115691125725,0.81,0.7,0.5057946736559894,0.5030404458333324,1.0
45,0.773331580681778,0.485,0.42,0.5094969218462511,0.5011634146920813,0
46,0.15019588762674563,0.155,0.035,0.48865626775928667,0.4972744129016462,0
47,0.49823481715419454,0.785,0.795,0.5020537621971236,0.5018325201316429,1.0
48,0.6641037863414039,0.465,0.4,0.5036636105349804,0.4988307880190342,0
49,0.8908177594017604,0.855,0.92,0.5164684604270902,0.5064258337163415,1.0
50,0.012312958430086757,0.08,0.015,0.47516208179324265,0.48923500819009264,0
51,0.8878526723437357,0.855,0.865,0.5135749422573697,0.49792602231903005,1.0
52,0.7524821891410218,0.915,0.915,0.5103725643436764,0.5020910882051159,1.0
53,0.7059005565301654,0.485,0.315,0.4999602677358505,0.49740458624568107,0
54,0.43702853716218293,0.31,0.16,0.515640383261581,0.4980841636989666,0
55,0.7184432720913544,0.47,0.405,0.5091714813178015,0.49743687947876497,0
56,0.8933424002840086,0.935,0.91,0.5124514893943055,0.5033890243449807,1.0
57,0.6444193389750005,0.82,0.905,0.5076897450192742,0.5038775511709337,1.0
58,0.25063134140905396,0.43,0.385,0.4934568135161898,0.4991085341833226,0
59,0.5696256103317672,0.84,0.84,0.5059818036769701,0.49748884692131956,1.0
60,0.5438450381375348,0.865,0.855,0.5014867971942696,0.5016532337755908,1.0
61,0.5805279087405353,0.76,0.745,0.5042352512049076,0.5016135707848238,1.0
62,0.7007681409017167,0.375,0.45,0.5038471266792895,0.5033762282521935,0
63,0.5463849588544291,0.3,0.285,0.504247378867792,0.4998797220539648,0
64,0.5682418891756794,0.84,0.84,0.5131865487199352,0.5005662773259465,1.0
65,0.5727615961920862,0.405,0.31,0.5015448481680125,0.49911784639153856,0
66,0.8890127540764533,0.9,0.94,0.518823725847312,0.50696201626554,1.0
67,0.8839158192804268,0.505,0.515,0.51244455852405,0.5054725859855006,0
68,0.03409178287044116,0.06,0.06,0.47889523195496436,0.48582771497318716,0
69,0.5309768115484204,0.395,0.345,0.5020682790023325,0.5008991600848547,0
70,0.47687579440474637,0.4,0.445,0.49579942257242204,0.49513252420423304,0
71,0.4829773070265366,0.22,0.065,0.4966134318523147,0.4932791377062842,0
72,0.24570978992308715,0.295,0.375,0.495652668904276,0.4906277559689344,0
73,0.6322693124182832,0.27,0.175,0.5044007675542328,0.4975500203682346,0
74,0.39865603544699746,0.49,0.42,0.4937038015270916,0.49035131016008543,0
75,0.4844067708065864,0.795,0.8,0.5000368087440665,0.4996014531159623,1.0
76,0.2945624602990266,0.255,0.235,0.4974313320661459,0.5016918164433841,0
77,0.5567064138817475,0.495,0.415,0.5023814618389186,0.5015539163803912,0
78,0.2184891593782825,0.185,0.15,0.49018300061227565,0.49362525083448017,0
79,0.45191310676553237,0.385,0.515,0.49915638600659035,0.5009715954068072,0
80,0.5218644350329935,0.895,0.9,0.5016585866307339,0.5024397477795592,1.0
81,0.13285120721661034,0.18,0.12,0.49145373314159835,0.49572790302869574,0
82,0.21035827444232227,0.19,0.03,0.49141895449536216,0.49756344625581844,0
83,0.7342608338817683,0.505,0.58,0.5129114276181486,0.5065826877494672,0
84,0.21325024856313043,0.23,0.28,0.49450200754174245,0.49294429429825054,0
85,0.4428451355687493,0.335,0.34,0.5021926017125461,0.49621970049077485,0
86,0.6195157608471649,0.455,0.465,0.5038272591643301,0.5030282166164907,0
87,0.8274179774868757,0.85,0.785,0.5101163195016278,0.504508134703499,1.0
88,0.6339380393555153,0.805,0.875,0.5185603695499162,0.503842029215539,1.0
89,0.6076820512877684,0.515,0.385,0.507499589420003,0.4929764197772793,0
90,0.7127208276821865,0.55,0.635,0.5059653744554802,0.5021815227474321,0
91,0.060828316508561374,0.17,0.115,0.4818467802244082,0.48542948494817867,0
92,0.8189931269792349,0.83,0.86,0.5082423307098067,0.5000442345465239,1.0
93,0.5392865935394575,0.415,0.32,0.49782874150810236,0.493559056293196,0
94,0.5419477961353847,0.805,0.86,0.5030040808699288,0.5013532891231439,1.0
95,0.7938764084955915,0.55,0.66,0.5080520794332654,0.506422493894109,0
96,0.46934735356063595,0.77,0.695,0.5007555490258033,0.5046749857918952,1.0
97,0.27470552379763696,0.785,0.76,0.4984159588922826,0.4989007737409227,1.0
98,0.24532848962201878,0.38,0.365,0.49563364427220163,0.4947764290439423,0
99,0.6212775086195419,0.235,0.3,0.44290178898400434,0.49000463094659796,0
100,0.2941056314281319,0.755,0.8,0.5102955261183467,0.4972951794963226,1.0
101,0.8592668728640455,0.455,0.545,0.5071155771493617,0.5031869428663874,0
102,0.059378144978782375,0.165,0.16,0.4851206379537538,0.49193506313745494,0
103,0.4420779473675339,0.275,0.195,0.50179483697385,0.5000649339630725,0
104,0.29981777973461243,0.245,0.18,0.49465792085085525,0.4896418103639651,0
105,0.13012309390882873,0.24,0.16,0.48852717460693185,0.4959790342147604,0
106,0.35121679936291544,0.245,0.08,0.4989775151831185,0.49729296966558634,0
107,0.22299816729265162,0.165,0.175,0.4926561638910901,0.4898897020072604,0
108,0.38181760889349736,0.3,0.345,0.4936320580118718,0.4941573417444487,0
109,0.1543855408062127,0.115,0.05,0.48833667580134565,0.4922975378841465,0
110,0.2525957815421229,0.27,0.26,0.4992366841065533,0.49071284721168607,0
111,0.8741592970483398,0.88,0.83,0.5137456984229926,0.5083578867933642,1.0
112,0.5013798366382627,0.345,0.335,0.500452653162762,0.49900799081513636,0
113,0.6640021129126512,0.285,0.4,0.5057921418363397,0.49994547125665767,0
114,0.7650839444353678,0.87,0.845,0.5105191343489125,0.5044904574485392,1.0
115,0.10004527290129979,0.16,0.065,0.4870032248884912,0.4865284738831563,0
116,0.08442285091398169,0.15,0.14,0.4825447066588392,0.4911182609767776,0
117,0.2156851275101483,0.35,0.24,0.4920884487159448,0.4975180764117844,0
118,0.04890881978558405,0.08,0.03,0.48306966974468574,0.4929765148483933,0
119,0.20412694476538354,0.19,0.135,0.48968744349775306,0.4964808919687712,0
120,0.8539422556468255,0.495,0.475,0.513313500634501,0.5080587250437366,0
121,0.9249229916507357,0.945,0.98,0.5170294995020285,0.5079824671248894,1.0
122,0.41176098890451307,0.29,0.22,0.4974089915970181,0.49774451068972575,0
123,0.6474665210616415,0.41,0.435,0.5023343633929427,0.49403892836462865,0
124,0.6930984602326906,0.915,0.93,0.505913516517886,0.5065162001688605,1.0
125,0.16592509529434335,0.285,0.36,0.49155526666799626,0.5002106212429868,0
126,0.16917438684741268,0.21,0.2,0.39455851379592954,0.49080667492828034,0
127,0.4090582461888088,0.76,0.785,0.524564724533543,0.5016750603168654,1.0
128,0.2566965730840614,0.245,0.2,0.500958157678274,0.5012512701352562,0
129,0.4083632611643786,0.87,0.815,0.4993741299497118,0.49841707179544853,1.0
130,0.7251644125538272,0.88,0.915,0.5076445285475263,0.5074682418484516,1.0
131,0.8573426045842331,0.57,0.6,0.5091934002243161,0.5044973001274404,0
132,0.13312537216423032,0.105,0.09,0.4945360349142433,0.494434598843517,0
133,0.22336497186286983,0.33,0.395,0.4988245705188762,0.5030899214779782,0
134,0.14653388540011622,0.215,0.27,0.48811331767838617,0.4873845579588283,0
135,0.9078920301963207,0.905,0.905,0.5179183708994644,0.5105504807857553,1.0
136,0.5117476481838721,0.21,0.095,0.5026418926967507,0.5010539286186383,0
137,0.8782724618956672,0.895,0.85,0.5146993986553483,0.5056145825131098,1.0
138,0.9452477368565241,0.94,0.97,0.5145243022999462,0.5016258505052562,1.0
139,0.049019289826188854,0.145,0.09,0.4854276264463799,0.4889537881153677,0
140,0.3790448024519413,0.365,0.275,0.49776684096005297,0.49566578723312515,0
141,0.13442912703208418,0.325,0.38,0.4973003619695987,0.4996733410133912,0
142,0.7243500010035909,0.865,0.83,0.5103407719274914,0.5028219924622978,1.0
143,0.9029954910968062,0.46,0.465,0.5114350774714036,0.5044275355122175,0
144,0.10130560073248111,0.105,0.025,0.48399706624797617,0.4881112567227571,0
145,0.3957241902847915,0.275,0.22,0.49528885134042716,0.49725952068505985,0
146,0.3619415199365177,0.395,0.425,0.4958777486864262,0.4915103707112818,0
147,0.6012768276185623,0.455,0.3,0.500017670880379,0.4962550296198623,0
148,0.18854290302277968,0.125,0.06,0.48773965549694276,0.4930341580795311,0
149,0.7418931564197596,0.84,0.825,0.5147136211787953,0.506473724047268,1.0
150,0.15481702553337315,0.22,0.2,0.49448218191716337,0.49230464119504713,0
151,0.5247390163690819,0.35,0.51,0.5007732426863143,0.503466656705399,0
152,0.13357420280488508,0.125,0.04,0.4900010732173649,0.494062615414768,0
153,0.6846746079996207,0.555,0.505,0.5052194815080933,0.5035188786754563,0
154,0.2363462093714394,0.14,0.03,0.49478272239776344,0.49491545966240824,0
155,0.6092816956442196,0.83,0.84,0.5046499281331885,0.49743902649370714,1.0
156,0.3016942775294412,0.33,0.225,0.49176822686893223,0.4932295851586203,0
157,0.7286443444132569,0.455,0.43,0.5028280574826733,0.49788135846919185,0
158,0.4002730259882326,0.45,0.37,0.49964065009674213,0.496551150203351,0
159,0.10659538061182919,0.24,0.18,0.48483072701521307,0.49398664268927245,0
160,0.6301563318167933,0.525,0.415,0.5024497474491869,0.49540347572029014,0
161,0.3259841752844548,0.435,0.575,0.4980736469514974,0.4982139757121105,0
162,0.8135270645050863,0.915,0.94,0.5096357071940887,0.507056160722456,1.0
163,0.06319707257581485,0.175,0.095,0.48270813212122027,0.4843351617582122,0
164,0.8223593254076065,0.885,0.925,0.5122048110610433,0.49982469003959396,1.0
165,0.2022727594723984,0.135,0.03,0.4899515842051238,0.49469733050264386,0
166,0.4294937195614315,0.365,0.4,0.5023041242044798,0.4971572802099537,0
167,0.05065581820568369,0.145,0.085,0.478482538651517,0.4854588969681298,0
168,0.9110404476079434,0.905,0.91,0.5168892811357901,0.5067621537612053,1.0
169,0.40855320876075163,0.345,0.315,0.49493035172519856,0.4993627305183549,0
170,0.18293334235029196,0.855,0.775,0.4942858173357042,0.4963997496568788,1.0
171,0.7235319273936212,0.855,0.81,0.5044309321833588,0.5017485737474342,1.0
172,0.09158989174151988,0.22,0.105,0.48402730223255774,0.49320227894790364,0
173,0.037399353785320194,0.09,0.05,0.4852908414398043,0.4946621166622913,0
174,0.8141892265304544,0.32,0.475,0.5064718891802075,0.5050216620243204,0
175,0.23222567854353615,0.22,0.125,0.48766110551101066,0.4944393584403745,0
176,0.7072993708985675,0.47,0.43,0.5052337307215576,0.5006532104936826,0
177,0.5677633822371225,0.34,0.345,0.499494300957777,0.5013154783116162,0
178,0.8503212095689351,0.82,0.8,0.5105435425559629,0.5058582414648515,1.0
179,0.38240926367144795,0.325,0.385,0.49332659835781834,0.4967886247240566,0
180,0.08206450446671539,0.175,0.18,0.48475764606759403,0.4915508715329774,0
181,0.9498082419878449,0.94,0.95,0.5201694410851395,0.5124525115224625,1.0
182,0.4672188903938305,0.38,0.305,0.500219443818979,0.4935372919531434,0
183,0.20496577952003356,0.12,0.04,0.4927011986047246,0.49699953574520045,0
184,0.635344877504225,0.39,0.555,0.5112264384426156,0.5044722362228349,0
185,0.4386206884895424,0.85,0.78,0.5047064119922487,0.5057015540406885,1.0
186,0.5782253543261682,0.355,0.475,0.5017828296357171,0.5033154836672897,0
187,0.15229292232156516,0.125,0.075,0.49074072469541713,0.4984060522431258,0
188,0.8380840160469295,0.9,0.905,0.514857283506824,0.504380162643744,1.0
189,0.139202920683064,0.18,0.115,0.48701083852541527,0.4931891588912405,0
190,0.26593214665071074,0.785,0.815,0.4952868195657142,0.49458680682674466,1.0
191,0.7963771493877667,0.835,0.885,0.5254418263651666,0.5011640527778379,1.0
192,0.4226803201213292,0.27,0.25,0.5010897529682784,0.498872908957547,0
193,0.5053196788380842,0.29,0.16,0.5013024535861975,0.5001992281751261,0
194,0.32006126198150614,0.415,0.335,0.49877298423770466,0.49032000527466074,0
195,0.5395812871597205,0.35,0.44,0.5045745693256481,0.5047874122594255,0
196,0.11186089977328255,0.295,0.26,0.49539287130196624,0.4968117714252517,0
197,0.7176663247290027,0.79,0.79,0.5073581475866573,0.500329265833194,1.0
198,0.8402739914793201,0.455,0.49,0.5093722518331625,0.5020058518420821,0
199,0.7404954186025735,0.93,0.9,0.5113066664802784,0.5043584244649177,1.0
200,0.08051598787233086,0.135,0.085,0.4849717738033162,0.49372196225201265,0
201,0.05173252840782907,0.1,0.03,0.4806887265113364,0.49185287880594514,0
202,0.6790321804366137,0.355,0.44,0.5061797215749417,0.4959007356847023,0
203,0.15823313543153078,0.26,0.19,0.4889948515633452,0.49437588827736956,0
204,0.04311281235913001,0.115,0.035,0.4800281133923649,0.4932326038959123,0
205,0.5474793703738734,0.25,0.195,0.4984214156322762,0.4975442909697483,0
206,0.8736316551174086,0.865,0.86,0.5306761155282529,0.5101344617348327,1.0
207,0.26178405512928404,0.205,0.13,0.4985478792155852,0.49880959406085273,0
208,0.16949258163123698,0.155,0.12,0.48628971836061696,0.4929616012133409,0
209,0.614117814088648,0.365,0.385,0.5027352842239213,0.49798201281383186,0
210,0.34548462586984335,0.355,0.34,0.4133548922763439,0.48776628752052476,0
211,0.32338291861759066,0.145,0.08,0.4918359492131817,0.49367080463945645,0
212,0.4817684732025672,0.79,0.84,0.5035839867820137,0.4997934839440041,1.0
213,0.12122717587761613,0.155,0.11,0.48575538550392977,0.4922551101853675,0
214,0.8852680841759366,0.93,0.935,0.5179806628052875,0.5131884655555733,1.0
215,0.6359608169933811,0.325,0.22,0.5054918534081891,0.505017692006196,0
216,0.37195730631499474,0.26,0.195,0.4979503329054776,0.49771933682562786,0
217,0.15973873412812037,0.345,0.285,0.4948387933352123,0.49761973445161334,0
218,0.46161009456834234,0.38,0.385,0.500045464231408,0.502251695064955,0
219,0.2421812017350631,0.415,0.355,0.4987774474159483,0.5034455079450562,0
220,0.5310118314216911,0.415,0.5,0.5027433307702446,0.4972118099618357,0
221,0.22640378794979493,0.25,0.215,0.4960768715407701,0.502348337133974,0
222,0.3080917467908815,0.35,0.275,0.4999708732323595,0.4955711571699733,0
223,0.633463079567741,0.475,0.38,0.5049439759832033,0.5031266449988891,0
224,0.40287368179799143,0.28,0.39,0.4951698977612022,0.5000262175280981,0
225,0.730868821598764,0.865,0.87,0.5066298575008209,0.5002133753680257,1.0
226,0.32339674110959804,0.305,0.275,0.4809241625190095,0.4943176027425955,0
227,0.5271123599940718,0.465,0.535,0.5044525835758407,0.5005570773423316,0
228,0.709891256125508,0.455,0.53,0.5031318955069104,0.49967018831376225,0
229,0.4279177190676226,0.475,0.395,0.5246306136413527,0.49892227169028874,0
230,0.4498161461760835,0.9,0.905,0.5007271752011354,0.4959043976848167,1.0
231,0.8919819074739966,0.91,0.975,0.5596687851096251,0.5099182042748673,1.0
232,0.8007153166965384,0.81,0.815,0.512562467907908,0.5060069003603559,1.0
233,0.3404453085011123,0.365,0.37,0.5011958527711002,0.502960290792604,0
234,0.6361458463055575,0.8,0.805,0.5071942248303024,0.5004914859898589,1.0
235,0.779082135847884,0.645,0.505,0.5064660655752412,0.5009958459986541,0
236,0.08922081506115816,0.145,0.105,0.48450563556903004,0.4915522119974382,0
237,0.3393302120608908,0.33,0.27,0.49111630946217877,0.4939026064571112,0
238,0.4689414323423475,0.295,0.22,0.49973915684949527,0.49936937047018476,0
239,0.08039767603306124,0.225,0.25,0.4984390006912161,0.49292626791998084,0
240,0.4389352122710698,0.795,0.805,0.5170631523827551,0.49798915827562357,1.0
241,0.16523298937651953,0.325,0.305,0.49571556813362194,0.5008759757473145,0
242,0.05589235591027372,0.175,0.265,0.48234571330361503,0.491302396573266,0
243,0.28450273902995504,0.755,0.72,0.49719591237589605,0.49279402142910755,1.0
244,0.01877263059476918,0.095,0.01,0.47992196725208686,0.4884414692101785,0
245,0.6829929960837964,0.895,0.87,0.5117047977116983,0.5034673898976005,1.0
246,0.8260923478105016,0.85,0.86,0.5188122084301103,0.5055067046569443,1.0
247,0.6538122158486597,0.86,0.865,0.5074970716962269,0.5055023150541658,1.0
248,0.6009183595067736,0.815,0.83,0.5049187477096708,0.4994515489938572,1.0
249,0.06478015560584056,0.08,0.055,0.4809915635228348,0.4795913350478285,0
250,0.598060664509438,0.88,0.82,0.5053445467767584,0.5040926086937069,1.0
251,0.1348744259341917,0.105,0.015,0.48795255413986593,0.49293044614807446,0
252,0.2388705165429939,0.27,0.155,0.49563864353362663,0.4977163242275334,0
253,0.2801806814304438,0.175,0.05,0.49547918539912394,0.49819172302962017,0
254,0.8092098117492047,0.915,0.875,0.511394391761495,0.5026265265524549,1.0
255,0.737402052712162,0.905,0.895,0.5033124121525128,0.5019862611140355,1.0
256,0.03419813888385467,0.225,0.18,0.4865073880871348,0.4961478820530403,0
257,0.7317034497371543,0.43,0.485,0.5031591969490402,0.4965848373717346,0
258,0.7162017103133052,0.815,0.795,0.5016736265365693,0.5002178241138108,1.0
259,0.25787488116221213,0.18,0.045,0.49482321551140623,0.4981828029017578,0
260,0.1471957643103956,0.325,0.35,0.4929542957469172,0.4887841875208922,0
261,0.19905831448944175,0.2,0.08,0.4921494886324428,0.49771569932734605,0
262,0.5189165566033724,0.85,0.875,0.50549025144648,0.5044691790413693,1.0
263,0.6621801672761968,0.88,0.865,0.5044716390673967,0.5031318007826299,1.0
264,0.1585706457375988,0.34,0.34,0.4938641956202728,0.4973628110636887,0
265,0.6511582497714477,0.295,0.29,0.5022024471285187,0.4999416049191844,0
266,0.5594034707564832,0.415,0.485,0.4962389068340142,0.4956792715566071,0
267,0.3753216448215971,0.48,0.47,0.4947928945180726,0.49754912263445533,0
268,0.15431234233015348,0.125,0.045,0.4892819388030292,0.4980486533564537,0
269,0.7157792803674219,0.87,0.885,0.5184840894007572,0.5026313891812405,1.0
270,0.7818135375002043,0.465,0.515,0.508973495060784,0.5049405748806283,0
271,0.24129412028731237,0.295,0.265,0.49110607605546197,0.4893293953005618,0
272,0.7880696004033863,0.845,0.845,0.5065474597661282,0.5047818022950616,1.0
273,0.617896088443001,0.89,0.85,0.505116872944664,0.49797139075801133,1.0
274,0.88413204245991,0.875,0.755,0.5507903562714046,0.5020265651333248,1.0
275,0.680628665182476,0.325,0.31,0.505214811898842,0.49996920932736144,0
276,0.03401582455597547,0.17,0.14,0.48257519605202354,0.48788398858560356,0
277,0.24074242861485481,0.405,0.36,0.4966102361635159,0.49825284790676627,0
278,0.9181606473466987,0.955,0.98,0.5677123127105219,0.5131279735935863,1.0
279,0.8843483692053997,0.895,0.91,0.5153156616676866,0.5078218357124534,1.0
280,0.3645173168109881,0.82,0.84,0.4993924261522279,0.49932224141412884,1.0
281,0.12389530742952232,0.245,0.28,0.4939954976537901,0.49325369004337316,0
282,0.6259903524449203,0.375,0.445,0.5020790697414403,0.49390028394232705,0
283,0.14686211296062923,0.23,0.185,0.48673032478653505,0.49050199054480603,0
284,0.11250751356958147,0.25,0.315,0.4928965944453321,0.4998911088911522,0
285,0.22415690477984454,0.29,0.265,0.4953496045784435,0.4990153241149722,0
286,0.43251904309594646,0.455,0.48,0.49758246203069595,0.49920552741002644,0
287,0.07424072403811643,0.355,0.39,0.48783446853957096,0.4944900807942652,0
288,0.8049267888571718,0.855,0.89,0.5095255304446825,0.5069584799405359,1.0
289,0.23385817067715733,0.315,0.27,0.489788568801065,0.4953027024055573,0
290,0.29997612291648734,0.325,0.3,0.4985447528192796,0.5002023327758801,0
291,0.3922077300276771,0.33,0.375,0.4953983944125639,0.49674319787224863,0
292,0.1468588598814763,0.145,0.015,0.48819761199333006,0.49421753438968596,0
293,0.7835785872060319,0.9,0.805,0.5057834544102819,0.5014333000180327,1.0
294,0.5846879442064953,0.27,0.23,0.49705707200276356,0.4961254632155496,0
295,0.49707170330690803,0.85,0.73,0.545387494102668,0.5012438944207571,1.0
296,0.6047196990445571,0.85,0.885,0.5043558123850593,0.5041053387807435,1.0
297,0.545985637429953,0.425,0.43,0.5105987396807558,0.5011272571165204,0
298,0.09754188589107089,0.13,0.065,0.48841768811226716,0.4950268699520071,0
299,0.14421335161843776,0.225,0.1,0.49117101202756397,0.4957750496843043,0
300,0.6359049708334271,0.395,0.29,0.5027055418548412,0.5003891002587433,0
301,0.5421821515708468,0.835,0.825,0.5044943744480619,0.5011079295853692,1.0
302,0.6184211375190942,0.445,0.485,0.4981316610316743,0.49538056410737275,0
303,0.2868067764211108,0.33,0.28,0.49472327960017815,0.49106758939448414,0
304,0.042370180035212,0.175,0.115,0.47938415098269005,0.48785914551120513,0
305,0.34061527839747474,0.315,0.22,0.49831175766006625,0.5012032778268644,0
306,0.11988155417618175,0.195,0.185,0.49198210196994685,0.4982287223107224,0
307,0.26194376861591295,0.275,0.155,0.49565648927672024,0.4986838871436644,0
308,0.05654422482422527,0.06,0.02,0.4840556753832162,0.4902186686130632,0
309,0.7151612829578061,0.925,0.93,0.5071591936051942,0.5042909491541914,1.0
310,0.5660711503758266,0.785,0.695,0.5062991864589645,0.5020420939144337,1.0
311,0.7445365764379345,0.4,0.445,0.5007247474375914,0.49763495058990365,0
312,0.3132108448126004,0.48,0.41,0.4979258754957623,0.49965473619258244,0
313,0.6443413282402844,0.73,0.89,0.5004150518656609,0.4974719260905304,1.0
314,0.101043772568048,0.13,0.0,0.4929525740046789,0.5020816241139326,0
315,0.21428656303927487,0.81,0.815,0.49394462377978676,0.49528532292268557,1.0
316,0.7068552243971205,0.92,0.94,0.5158700115557797,0.5085586250771376,1.0
317,0.6706619267424301,0.84,0.88,0.5066680891039886,0.5039209821968688,1.0
318,0.04698475629420834,0.19,0.115,0.48155937067860494,0.4895036737276661,0
319,0.30868529156963503,0.275,0.165,0.49117134550767994,0.4932987750431301,0
320,0.7455196175914712,0.875,0.88,0.5089553355589141,0.5083911634745888,1.0
321,0.28098929912875775,0.235,0.195,0.49558584982463233,0.4984508649374353,0
322,0.7324932872180544,0.41,0.415,0.5034849420503136,0.5017047899234643,0
323,0.15666592447215807,0.225,0.095,0.49236771127292656,0.49890984231450497,0
324,0.03809013338903728,0.025,0.005,0.4780286689149944,0.49122214359915045,0
325,0.07048080167488407,0.2,0.19,0.48354601677516645,0.49019706263196927,0
326,0.2276181465485663,0.3,0.32,0.48998733792848975,0.4970587482552856,0
327,0.05357719741892737,0.14,0.03,0.4774979498280664,0.4913751159830448,0
328,0.20607615666362328,0.26,0.195,0.47263347172562,0.4886931688935023,0
329,0.7708010051593693,0.575,0.55,0.511600657147152,0.5071374613013651,0
330,0.17269366832991215,0.105,0.1,0.491809621996374,0.48882414031235394,0
331,0.9471247709729524,0.925,0.945,0.5431243190542113,0.5207166066079639,1.0
332,0.691238981152249,0.445,0.445,0.4984597535181524,0.49241617182596403,0
333,0.8875559681774039,0.895,0.945,0.5186672683994665,0.5104696119987836,1.0
334,0.9387643691645177,0.925,0.92,0.5105598115553198,0.5032885192190766,1.0
335,0.14020947099064682,0.275,0.09,0.4849416985791645,0.49185920153671503,0
336,0.9010022558034356,0.94,0.945,0.5160022754747795,0.5074134143956344,1.0
337,0.6364506259737636,0.78,0.74,0.5078533369086301,0.5022477085376474,1.0
338,0.19132401712756755,0.14,0.035,0.48946519829872154,0.49008405141086264,0
339,0.26268869055339905,0.2,0.095,0.4960891772288193,0.4948975754217178,0
340,0.4158314881316876,0.385,0.3,0.499786513661803,0.5004397440280378,0
341,0.08939194047697581,0.12,0.0,0.48750140058781427,0.48697512521374786,0
342,0.8810896792829103,0.945,0.94,0.5126513866465647,0.5025237456826672,1.0
343,0.32870921730215474,0.3,0.36,0.4966808638334268,0.49883482231792137,0
344,0.4201444836192923,0.345,0.355,0.498961417978707,0.49891967530974013,0
345,0.44311322019333893,0.48,0.43,0.508878788330839,0.5015246260372398,0
346,0.08327870918867185,0.135,0.095,0.4860081353349658,0.49076301517218185,0
347,0.20933307152640607,0.325,0.355,0.4970278863209357,0.49519372972269904,0
348,0.46250511654018645,0.31,0.2,0.49843736443770736,0.49184401068449857,0
349,0.6557485456807046,0.875,0.875,0.5077737904106943,0.5039975183230855,1.0
350,0.18673603008614392,0.685,0.655,0.4882084171409383,0.49366433776908814,1.0
351,0.7921341141127881,0.855,0.9,0.5070662392398659,0.5004728759369192,1.0
352,0.4157882470168241,0.29,0.3,0.49457945974018985,0.4959005817372627,0
