,Logistic Regression,Balanced Random Forest,Balanced Bagging,Easy Ensemble,RUS Boost,target
74,0.27278931027392517,0.12,0.125,0.49058997429797047,0.48885029518575224,0
75,0.2659356878255776,0.215,0.145,0.49375602646784217,0.4939472048484805,0
76,0.28060571230290626,0.015,0.005,0.48678696523539344,0.4879885227619486,0
77,0.5123899223706186,0.375,0.32,0.4989876034667383,0.5005291963135556,0
78,0.41249921207265516,0.16,0.035,0.4939988492913761,0.49432259162048103,0
79,0.5424034439180079,0.775,0.805,0.4991555430718199,0.49969152541938455,1
80,0.1565974273390478,0.25,0.16,0.522815693657739,0.49104162419411773,0
81,0.4303218144729802,0.975,0.93,0.5017993440519177,0.5026603223742228,1
82,0.6156712677972348,0.365,0.28,0.49958427008506745,0.5000102189354668,0
83,0.5709863473984524,0.485,0.485,0.49867616358680145,0.49856472753652725,0
84,0.36187688676427426,0.175,0.11,0.4972015720825469,0.49701071051266194,0
85,0.5425301665086508,0.36,0.35,0.5048099248497259,0.5052646847033568,0
86,0.6195004650070438,0.205,0.17,0.4972141078679551,0.49713025719530557,0
87,0.28934450003308687,0.05,0.05,0.4884023538333618,0.48954647226133635,0
88,0.5399245542871377,0.355,0.345,0.5002838459721888,0.49996156933662084,0
89,0.6902398156051104,0.95,0.955,0.5168273253415923,0.5188053684076324,1
90,0.5678916573816345,0.81,0.8,0.4973464309454736,0.4973109992855868,1
91,0.1512544856399033,0.17,0.125,0.4880532608573888,0.4880668749748229,0
92,0.6263889522293897,0.39,0.27,0.49813977016910643,0.49692136918485946,0
93,0.6015363306248472,0.93,0.91,0.5095834827291921,0.5100956053913591,1
94,0.5446275408745473,0.105,0.02,0.49300052921017806,0.4907096055211484,0
95,0.5637734593754969,0.4,0.465,0.49731785338548873,0.4976113811019596,0
96,0.597623376912099,0.46,0.455,0.5024590076187034,0.5038578089535531,0
97,0.5095035946242382,0.715,0.575,0.503133757825358,0.5038120231555083,0
98,0.556998093512523,0.575,0.445,0.5006108060577641,0.5021247354595652,0
99,0.18927844720869666,0.225,0.2,0.4937584917011045,0.49452168993209056,0
100,0.4819006158685487,0.07,0.04,0.4940803756234001,0.49321077685322173,0
101,0.3867519373767942,0.2,0.155,0.49488885259256293,0.49573523218491644,0
102,0.5369331460114102,0.36,0.24,0.5014202336482945,0.5025158218475798,0
103,0.5731690734257542,0.425,0.445,0.49772588615388896,0.49713025719530557,0
104,0.5359506187173259,0.315,0.3,0.4988704400785803,0.5007985966374182,0
105,0.5855062819167617,0.95,0.935,0.5128346392681212,0.5121482329414356,1
106,0.46862863596018617,0.49,0.42,0.5025144842463135,0.5007840666612795,0
107,0.5379620255388171,0.875,0.82,0.5036340912483727,0.5036309335159161,1
108,0.577675971554673,0.93,0.915,0.5110032248826605,0.5113911748434062,1
109,0.4054010181311966,0.205,0.21,0.4948632431642013,0.49608730038535864,0
110,0.32327342460439407,0.195,0.185,0.4913829031037256,0.49169462511497236,0
111,0.5337271141460763,0.26,0.205,0.49542206947899314,0.4948395333770233,0
112,0.48315263025929156,0.26,0.14,0.49522496885786893,0.4931673616341429,0
113,0.5019350976762997,0.465,0.395,0.5004062425128384,0.5007664296037126,0
114,0.36949099394118806,0.165,0.115,0.4906774210879755,0.48957333898622707,0
115,0.3250054514983877,0.245,0.27,0.4942410340373468,0.4938691273538919,0
116,0.5730818371937408,0.675,0.65,0.5060236510630605,0.5050514373523008,0
117,0.5822549197953495,0.48,0.365,0.5003612302635458,0.4996806434067113,0
118,0.34921155314707975,0.17,0.105,0.4914055895363783,0.49122381861982545,0
119,0.6024841348869572,0.33,0.27,0.49760257211019704,0.4973676079115494,0
120,0.5717940258622598,0.34,0.265,0.49859360994916946,0.49804902937637585,0
121,0.6772231608007886,0.985,0.97,0.5170228724769018,0.5183351470610358,1
122,0.44874997375516074,0.7,0.73,0.4942881421670025,0.494522901639995,1
123,0.49319526298304467,0.825,0.76,0.4958855862186964,0.49575384384508536,1
124,0.5863815427398015,0.965,0.89,0.5096579078089332,0.5102238206432601,1
125,0.4644749535607357,0.385,0.255,0.49961001463063326,0.5011241975910729,0
126,0.3233943797290402,0.13,0.135,0.49103638107946523,0.4937099473953671,0
127,0.5748797742282548,0.645,0.69,0.5053162569585449,0.5065911719262274,0
128,0.4003094459258501,0.245,0.275,0.488943279274761,0.4904442691562681,0
129,0.01923851053430767,0.33,0.365,0.49565604159338605,0.49136218127062636,0
130,0.6415060048347632,0.93,0.915,0.5075591901393184,0.50762926168825,1
131,0.5931861122698181,0.825,0.755,0.49843884772533154,0.5006406954253444,1
132,0.5538650804596509,0.295,0.21,0.49726152544528107,0.49793987787003535,0
133,0.5197044786939815,0.275,0.285,0.4954276783383032,0.4923308022442533,0
134,0.40353168676495726,0.155,0.03,0.49545776898643695,0.49621886429440715,0
135,0.5286300075746474,0.315,0.325,0.49849674064030647,0.5004200420043565,0
136,0.6061262370652647,0.175,0.125,0.4962644671168032,0.4969627131187257,0
137,0.5869433758179335,0.295,0.2,0.49944443394024957,0.5007138868784061,0
138,0.5779046437345935,0.7,0.645,0.5099315535524976,0.5096772775923474,0
139,0.44223346231620114,0.33,0.235,0.4960574980512698,0.4966170367407388,0
140,0.5536661128867363,0.31,0.25,0.49587350929183516,0.494666514350172,0
141,0.3207231614715525,0.215,0.23,0.49435852469937586,0.4921546563621774,0
142,0.4756419342581618,0.265,0.26,0.4969413899296413,0.4979954264573559,0
143,0.43249330463665653,0.175,0.13,0.49433958234291986,0.49247649924736875,0
144,0.6769063087090913,0.97,0.93,0.5124685374022443,0.5115326834914202,1
145,0.06030164402796259,0.25,0.17,0.49218335920907685,0.49172742602843156,0
146,0.6738511124429856,0.65,0.545,0.5062318482825554,0.5069866823081512,0
147,0.5664186906197601,0.515,0.45,0.5025553286858832,0.5032867873968231,0
148,0.6054742884640377,0.66,0.635,0.5075433494849274,0.507960579103188,0
149,0.08608275923681515,0.28,0.165,0.4923222828542695,0.49177593453088403,0
150,0.5511980580535574,0.635,0.495,0.5063356271457543,0.5065528308657583,0
151,0.31993682952272584,0.7,0.675,0.4960218304555893,0.49403634916787803,1
152,0.44427382820773803,0.445,0.385,0.49703459031950104,0.4958431523432021,0
153,0.5556880249624655,0.76,0.74,0.5046456992048169,0.5035181729004475,1
154,0.4266542930882368,0.6904166666666666,0.5066666666666666,0.5026661915808576,0.502773437430055,0
155,0.5882010256332788,0.81,0.755,0.4972424247529324,0.49894372558080446,1
156,0.6530316819724998,0.26,0.25,0.49560784996506485,0.4933388508105508,0
157,0.4481793486070338,0.4958333333333333,0.375,0.5023974515622929,0.5027694724185855,0
158,0.4456022702950383,0.955,0.95,0.506038645501933,0.5046329102295355,1
159,0.5863502632313778,0.885,0.895,0.49925918283058324,0.49998048186987587,1
160,0.4731035818890117,0.395,0.33,0.4984206422010176,0.4990890382584689,0
161,0.5842215627796252,0.22,0.125,0.49524227585825054,0.4962479473801917,0
162,0.6237253736137757,0.665,0.59,0.5067207120852242,0.5059442607419152,0
163,0.6461210568299033,0.9,0.885,0.5050147823319395,0.5061886935105452,1
164,0.5104311962650785,0.2,0.125,0.49526267440529925,0.494666514350172,0
165,0.07543082568119754,0.115,0.095,0.4868220166607072,0.4857956885767903,0
166,0.4746394046203531,0.94,0.935,0.5058310957940153,0.505367264840626,1
167,0.30519958504450306,0.28,0.275,0.49405255979104173,0.49598987266694367,0
168,0.20956540394616818,0.08,0.03,0.4910093140843421,0.4915719884309657,0
169,0.4503018766579171,0.785,0.675,0.4980562853511168,0.4989494436163189,1
170,0.5244914147014279,0.2,0.15,0.49460665577786733,0.49558630648725704,0
171,0.514920664749127,0.185,0.115,0.4959467318292863,0.497845037835592,0
172,0.357245278781379,0.235,0.26,0.49655280139649904,0.49646941319878396,0
173,0.4798047057914814,0.42,0.25,0.49774171052743477,0.49742655577682,0
174,0.42422680158950316,0.28,0.19,0.4965845603151772,0.49570468217196517,0
175,0.5215469373218933,0.245,0.24,0.49530117336152996,0.494666514350172,0
176,0.6183731264077017,0.95,0.98,0.5142315363980229,0.514983251196373,1
177,0.4056316620803409,0.45,0.415,0.5019012445726738,0.5017308626848704,0
178,0.4970281631467275,0.295,0.22,0.49930071369130963,0.5006590195224155,0
179,0.5316514896379342,0.33,0.35,0.4951648937249813,0.4918306375661716,0
180,0.057545173930685985,0.2,0.13,0.49349264216478544,0.49351277733776944,0
181,0.61394442752313,0.955,0.97,0.5140704605708072,0.5142499636423516,1
182,0.5491276814769415,0.91,0.86,0.5082729113060342,0.5085469548803966,1
183,0.5459887292966624,0.805,0.76,0.4980025209043316,0.49793987787003535,1
184,0.6720098932121771,0.345,0.27,0.4980065278167773,0.4979575876303325,0
185,0.382884326219998,0.25,0.175,0.4949764801921627,0.4959884751975952,0
186,0.3392911079764865,0.155,0.18,0.49390457255328885,0.49234031464632155,0
187,0.48095282305344117,0.275,0.14,0.4949031793432286,0.4942284652926413,0
188,0.5043611442235385,0.315,0.275,0.49860849346746333,0.5001956875208414,0
189,0.5699423936849489,0.825,0.825,0.499222086859192,0.49830604204548523,1
190,0.4567232733269135,0.285,0.29,0.49710379182657927,0.4963347107011781,0
191,0.5384059957939402,0.125,0.065,0.4949036187964379,0.49666162998241853,0
192,0.6265041994839589,0.86,0.85,0.504689155138815,0.506312527896613,1
193,0.493344251343185,0.4,0.385,0.5010874579316497,0.5008812652977003,0
194,0.4406171793837319,0.4,0.425,0.49891842654140656,0.49864392346759945,0
195,0.3313413822469129,0.285,0.275,0.49710906998117166,0.4967515355667142,0
196,0.6040899473549626,0.915,0.895,0.5145874143110704,0.518019109071307,1
197,0.4764739599993635,0.95,0.94,0.5040510975711644,0.5034164725969519,1
198,0.6392263678549702,0.94,1.0,0.5109243244881607,0.5107093925455992,1
199,0.3372877472663722,0.265,0.295,0.49593862119699283,0.4962722827293306,0
200,0.6124290797818187,0.92,0.91,0.501662964793289,0.5012580003690541,1
201,0.5755712956101158,0.965,0.89,0.514563335748889,0.5151725077304617,1
202,0.5617813899427718,0.12,0.055,0.4946160988116289,0.49540086995027816,0
203,0.5312616766031139,0.345,0.33,0.49899862302999326,0.49854242012516065,0
204,0.5119876823734825,0.36,0.29,0.49804015237526167,0.49895956703590383,0
205,0.5111966965309859,0.315,0.19,0.5016961987630907,0.5024256106983754,0
206,0.5196092533715178,0.265,0.125,0.49527391755601036,0.4944674603699897,0
207,0.5884718564076233,0.435,0.2775,0.5051742868037392,0.5053738256121121,0
208,0.1956048594103095,0.105,0.09,0.48787181406387675,0.48880210963695436,0
209,0.5641902743651449,0.47,0.465,0.5020725977916736,0.5027814100266177,0
210,0.41236201825861846,0.835,0.775,0.5020542428358639,0.5017308626848704,1
211,0.14673917172219805,0.08,0.055,0.4887374747128506,0.48541899885956763,0
212,0.49397566886275396,0.61,0.565,0.5030819365665194,0.5016735331579067,0
213,0.519802162820559,0.775,0.81,0.5011917569319739,0.4996122026011787,1
214,0.3437860644443734,0.13,0.125,0.4931592032533891,0.4937884777017696,0
215,0.6233039434335605,0.91,0.91,0.5015284649022193,0.49915727454725034,1
216,0.3248688620321987,0.135,0.13,0.4933187342816261,0.49296607451293295,0
217,0.614701673115426,0.53,0.41,0.4991430222429202,0.49899199257313637,0
218,0.4885164262749665,0.795,0.78,0.4972584428062114,0.494666514350172,1
219,0.5293496184907004,0.345,0.175,0.4999194016396822,0.501173348035342,0
220,0.505907965204147,0.295,0.185,0.49634129306161057,0.4960512356087731,0
221,0.6483140918563488,0.6,0.51,0.5044816025854914,0.5063045844308607,0
222,0.35699334405655764,0.225,0.17,0.49687146278248534,0.49604548673446197,0
223,0.6225361104366308,0.535,0.52,0.5029279027156239,0.5037322243469284,0
224,0.5185849894637214,0.24,0.145,0.49361397559938114,0.4920893834027301,0
225,0.2583405286675717,0.205,0.16,0.48960146024863016,0.49098119299520615,0
226,0.6067824197994867,0.285,0.225,0.49717013146372335,0.49517338770548125,0
227,0.5320563735957397,0.125,0.055,0.49448931427720283,0.4935149261952229,0
228,0.5601205637600798,0.54,0.5429166666666666,0.5025828427968172,0.5027694724185855,0
229,0.5557392318852947,0.755,0.74,0.4960436119624736,0.49520542763833847,1
230,0.30254943687174835,0.18,0.12,0.48958721898745344,0.4906572564223549,0
231,0.5700893443930513,0.735,0.66,0.5098764996433608,0.5097200462336975,0
232,0.43015623857075047,0.25,0.085,0.4958473106037404,0.496143766923067,0
233,0.5709838093751577,0.35,0.365,0.5039694019715795,0.5053738256121121,0
234,0.5756260616320502,0.36,0.345,0.4980697988059534,0.49895976296988104,0
235,0.531402341022184,0.39,0.315,0.49996632802713414,0.49984725364270194,0
236,0.601447903652459,0.39,0.32,0.4996567111054443,0.5000786284958509,0
237,0.5625967328561019,0.385,0.32,0.5001965289934767,0.5017873365102544,0
238,0.4560719505677329,0.105,0.035,0.4930720689056614,0.4919915923308291,0
239,0.32755038407937126,0.085,0.115,0.4927594518481544,0.4918956475806973,0
240,0.36041697292918756,0.285,0.21,0.4946464579231285,0.49524497554679575,0
241,0.5730473499354194,0.3,0.285,0.5005270198207109,0.4964297454757452,0
242,0.39542377857271394,0.665,0.675,0.4954995222293405,0.49467047903263117,1
243,0.4284364682417926,0.41,0.37,0.49913739019802944,0.498997722188828,0
244,0.5498308663459814,0.195,0.155,0.49570191384882434,0.494666514350172,0
245,0.46039772458391776,0.19,0.165,0.49599675544228977,0.497548543745063,0
246,0.5985057219260369,0.28,0.24,0.4991149120189323,0.498317372498073,0
247,0.2586123540977546,0.23,0.245,0.4919132148347809,0.4927724068315461,0
248,0.5613345525223002,0.94,0.92,0.506903833528041,0.5075660584085131,1
249,0.5033548733583173,0.94,0.94,0.5058474167255342,0.5054581595771497,1
250,0.330883860082833,0.455,0.505,0.500211374649676,0.5015929860389898,0
251,0.5769107827277165,0.485,0.39,0.5046713152559461,0.504892259686027,0
252,0.5539434533611227,0.36,0.39,0.49991481621447137,0.5001881675386974,0
253,0.5420678245787651,0.2,0.205,0.4951118195772874,0.49581102423227674,0
254,0.6138698180013071,0.535,0.525,0.5040214601986693,0.5031923151443355,0
255,0.2899215049505387,0.21,0.26,0.496286209161507,0.4977577874999592,0
256,0.5133062135940493,0.145,0.05,0.49329732260954706,0.4918306375661716,0
257,0.5516068137895819,0.27,0.295,0.497820872173926,0.4986672166098512,0
258,0.6316052000990234,0.43,0.235,0.5044117600598104,0.5051795442298482,0
259,0.2856770627066331,0.315,0.25,0.4913240814237359,0.4909554857954915,0
260,0.48831362512956283,0.39,0.46,0.4951500595618012,0.4934506799535719,0
261,0.4679366245205308,0.84,0.835,0.4975658615239009,0.49971756288287905,1
262,0.581154828724581,0.965,0.955,0.5129094799972675,0.5181183039649587,1
263,0.3929489467619141,0.175,0.19,0.49561870419964454,0.49445329192537235,0
264,0.5668021222225853,0.835,0.805,0.4969978028976424,0.49713025719530557,1
265,0.428138741779271,0.2,0.155,0.49760172607018627,0.49690705051463085,0
266,0.5814308503960125,0.625,0.535,0.5081735138148249,0.5088296915553142,0
267,0.5390157363082689,0.115,0.07,0.49562844779834797,0.49561909620970057,0
268,0.5398990809330917,0.295,0.36,0.4974302293669395,0.4979135563961049,0
269,0.603347939178153,0.95,0.945,0.507181002415509,0.5050076217195535,1
270,0.5993256286920147,0.39,0.295,0.5037790560966823,0.5025588209931278,0
271,0.26552123878852607,0.145,0.1,0.4930350248443387,0.49307945268704456,0
272,0.5678320703848834,0.5,0.51,0.4981468936643067,0.49899199257313637,0
273,0.4373661197243468,0.94,0.96,0.5057939093298307,0.5039485955104674,1
274,0.46971609312258966,0.26,0.145,0.49355006059771306,0.49415767316655645,0
275,0.4990687370321906,0.525,0.44,0.5027543912229002,0.504222182639626,0
276,0.4829631654138607,0.745,0.63,0.49489204519799856,0.49632505349054346,1
277,0.1938212043439277,0.165,0.155,0.49101246202927784,0.49101125879769686,0
278,0.5186328838952247,0.775,0.795,0.4984087622054275,0.49882332618446434,1
279,0.5679660184733637,0.925,0.985,0.508299962151351,0.5089683265131669,1
280,0.5805454279627164,0.435,0.4,0.5017451274708711,0.5010249633813643,0
281,0.618375031194815,0.44,0.365,0.5003093382241123,0.5003244989312033,0
282,0.15817671832055244,0.3,0.185,0.4997300269547384,0.49679648016428246,0
283,0.3674133859061792,0.685,0.695,0.4946875180248885,0.49604450741415856,1
284,0.6610750368754383,0.56,0.49,0.5053167589032094,0.5057985304049224,0
285,0.3623507795460599,0.26,0.14,0.494736422873929,0.4944772003060457,0
286,0.5236754050935815,0.875,0.83,0.5043415971168058,0.5032804810654534,1
287,0.43131440623196704,0.37,0.245,0.49742787104184527,0.49777510230960154,0
288,0.6341210282045037,0.47,0.485,0.4989526755381072,0.49959651559865553,0
289,0.655194046741382,0.75,0.685,0.5122355650510803,0.5112086999963541,0
290,0.5849593264960615,0.46,0.445,0.49727925007560103,0.4962159063010416,0
291,0.5229678967447292,0.49,0.425,0.5007654497201218,0.5010041642623951,0
292,0.3319837707145126,0.05,0.02,0.4919296032664892,0.4906004447605801,0
293,0.407407572460998,0.355,0.245,0.49692115576282087,0.4936280258920727,0
294,0.5528447751575039,0.875,0.9,0.5004712503469186,0.5016426930452101,1
295,0.5498824651139403,0.23,0.215,0.49504675910861584,0.4946066035816774,0
296,0.5654329493732352,0.065,0.1,0.4948934510444715,0.49581102423227674,0
297,0.21422762483671326,0.28,0.185,0.4983109749799138,0.4986853581346856,0
298,0.6441969269346902,0.69,0.61,0.5072773994412487,0.5057045837139661,0
299,0.5338148471574943,0.375,0.33,0.49707662942492414,0.4973073497528204,0
300,0.11488878778638621,0.145,0.07,0.48753697054266537,0.48921845609482095,0
301,0.13850553511225913,0.3,0.255,0.4949409993273677,0.4920144328842074,0
302,0.5251091481830651,0.335,0.305,0.49204469713884874,0.4939382299464232,0
303,0.49404343091192243,0.96,0.96,0.5080818355489928,0.5090771369681624,1
304,0.5759462502136388,0.925,0.96,0.5074653703741623,0.5091581610105231,1
305,0.43453971708680805,0.2,0.14,0.4949834394192557,0.49493464549212635,0
306,0.2252957669925864,0.25,0.25,0.49394557129874955,0.4915785392594551,0
307,0.3324543695644624,0.295,0.265,0.49626026994900024,0.494666514350172,0
308,0.19355848743501453,0.08,0.05,0.4924597396619656,0.49297021067813557,0
309,0.6619648391374376,0.72,0.625,0.5111493585331643,0.5113392468987012,0
310,0.5701264468290187,0.24,0.26,0.49684645056725957,0.49702611645081873,0
311,0.20480849771191634,0.21,0.065,0.4917988935475018,0.4949693463716552,0
312,0.6411596829533152,0.295,0.21,0.4974431930931433,0.4972394069975653,0
313,0.45876129205597654,0.055,0.015,0.49280769373106365,0.49287298951847885,0
314,0.539298408449947,0.39,0.345,0.4996140752598339,0.5011443056422946,0
315,0.5975817754316128,0.995,0.96,0.5133035556863539,0.513917421275172,1
316,0.4686814481028045,0.56,0.4625,0.4987862884208644,0.49950727052470034,0
317,0.5044675735156352,0.415,0.295,0.5001493893960183,0.49991131128146804,0
318,0.537943971957233,0.09,0.085,0.4952602454255707,0.49561909620970057,0
319,0.5509555034106317,0.81,0.795,0.5010166573771915,0.5009092915411272,1
320,0.5752336962704635,0.3,0.265,0.4976170336690798,0.4977442940098826,0
321,0.6174728579868041,0.9,0.885,0.5007795322707561,0.49827355294067427,1
322,0.493071285140908,0.325,0.355,0.49613439224332256,0.4924746614314955,0
323,0.3390160753421412,0.13,0.1,0.49035887571034886,0.491132891940385,0
324,0.5152023254131436,0.23,0.13,0.49474734303041934,0.4951358950417586,0
325,0.6357561796262343,0.64,0.53,0.5059864145377512,0.5047320798530955,0
326,0.5292667302216815,0.26,0.215,0.49529884758581416,0.4924746614314955,0
327,0.3320196413166891,0.26,0.17,0.4944537078839344,0.4924788294630409,0
328,0.5819593394697202,0.935,0.93,0.5068024973678654,0.5082746287944218,1
329,0.5656579994037931,0.43,0.315,0.5014734124895647,0.5009579647237624,0
330,0.5266026412542215,0.355,0.295,0.5022900461594452,0.5012782795624846,0
331,0.5496676583754698,0.42,0.415,0.5032014054170695,0.504222182639626,0
332,0.35461090056152406,0.275,0.375,0.49412376011168535,0.495895068693327,0
333,0.5079657795684094,0.345,0.3,0.4975390804433289,0.4986672166098512,0
334,0.274347892009129,0.035,0.005,0.4901925579992165,0.4896713745275925,0
335,0.3305445177203318,0.055,0.01,0.4908962254202457,0.49033114191707405,0
336,0.5704048206142054,0.325,0.375,0.4979391223685634,0.4971346592097571,0
337,0.5454512762304541,0.96,0.935,0.5110884255701168,0.5113323220373827,1
338,0.4108396432359185,0.17,0.17,0.49621096451078167,0.49591880447610104,0
339,0.5500693863445586,0.225,0.215,0.49526027689852314,0.4935149261952229,0
340,0.39988642499212396,0.17,0.065,0.4930776986205365,0.49296624632907876,0
341,0.5279276027390433,0.51,0.315,0.49992550375333294,0.5003790887633024,0
342,0.43254997780842946,0.37,0.425,0.4991979582383748,0.49879758070376823,0
343,0.3395009111826462,0.25,0.185,0.4952202433692807,0.4937884777017696,0
344,0.6197640806789146,0.43,0.285,0.49940995951587897,0.4989110907415525,0
345,0.4795926100588158,0.13,0.06,0.49335015430525303,0.4944674603699897,0
346,0.4386628060579038,0.215,0.155,0.49896068224222795,0.49969152541938455,0
347,0.43098310136334755,0.175,0.085,0.4959452016953946,0.4953801076240254,0
348,0.415933855053328,0.32,0.255,0.4951428305933834,0.49451718174469633,0
349,0.4546691836561776,0.215,0.21,0.49488566162509984,0.49235107389059407,0
350,0.5162381078575923,0.19,0.105,0.49472152328780994,0.49452591261291956,0
351,0.5983743877415143,0.44,0.41,0.5007612152087281,0.49991321350909235,0
352,0.40382544146126975,0.17,0.14,0.48738931595646806,0.4882285230353745,0
353,0.6493537038183328,0.935,0.96,0.5135509324421469,0.5118727333119582,1
354,0.15136974189420552,0.295,0.195,0.49451786425649663,0.49589557901538994,0
355,0.5868507292219945,0.815,0.75,0.5021693667709243,0.4986443211615873,1
356,0.5317101895233531,0.315,0.305,0.4977910401487521,0.4971543167515911,0
